Name,ID,URL,Date,Time,Venue,City,Country,Latitude,Longitude,Genre,SubGenre,PriceRange,Currency
Buffalo Sabres vs. Detroit Red Wings,k7vGFbulQEzRr,https://www.ticketmaster.com/buffalo-sabres-vs-detroit-red-wings-buffalo-new-york-12-09-2024/event/000060DADA9F8BDE,2024-12-09,19:00:00,KeyBank Center,Buffalo,United States Of America,42.874941,-78.8762239,Hockey,NHL,20.0,USD
Hamilton (Touring),vvG1HZbKErqAjE,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-15-2025/event/0F006139DE745727,2025-02-15,14:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,109.0,USD
Hamilton (Touring),vvG1HZbKEr_gjk,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-09-2025/event/0F006139DE675706,2025-02-09,19:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Hamilton (Touring),vvG1HZbKEr4ghY,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-05-2025/event/0F006139DE5756F0,2025-02-05,19:30:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Disney On Ice presents Into the Magic,k7vGFbCTlbAZu,https://www.ticketmaster.com/disney-on-ice-presents-into-the-syracuse-new-york-12-27-2024/event/000060EFEB60500D,2024-12-27,12:00:00,Upstate Medical University Arena at The Oncenter War Memorial,Syracuse,United States Of America,43.04488614,-76.14804737,Ice Shows,Ice Shows,20.0,USD
Anaheim Ducks vs. Winnipeg Jets,vvG10Zbulv97gB,https://www.ticketmaster.com/anaheim-ducks-vs-winnipeg-jets-anaheim-california-12-18-2024/event/090060DAC15C4D7A,2024-12-18,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,38.0,USD
Broadway In Boise Presents HAMILTON,G5vzZb41b0s3_,https://www.ticketmaster.com/broadway-in-boise-presents-hamilton-boise-idaho-02-01-2025/event/1E00615298931499,2025-02-01,19:00:00,Morrison Center for the Performing Arts,Boise,United States Of America,43.606728,-116.207386,Theatre,Musical,79.0,USD
Hamilton (Touring),vvG1HZbKErxPqj,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-22-2025/event/0F006139DE8A575C,2025-02-22,14:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,109.0,USD
SACRAMENTO KINGS VS. WASHINGTON WIZARDS,G5vYZb2nbgf5B,https://www.ticketmaster.com/sacramento-kings-vs-washington-wizards-sacramento-california-01-19-2025/event/1C0060FA98D542FA,2025-01-19,18:00:00,Golden 1 Center,Sacramento,United States Of America,38.580372,-121.500231,Basketball,NBA,37.0,USD
Pittsburgh Penguins vs. Colorado Avalanche,17AOvOG6ul_SPYu,https://www.ticketmaster.com/pittsburgh-penguins-vs-colorado-avalanche-pittsburgh-pennsylvania-12-10-2024/event/160060DAD9CE5C0D,2024-12-10,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,42.0,USD
Portland Trail Blazers v Los Angeles Lakers - Fan Appreciation Night,vvG1HZbClatfED,https://www.ticketmaster.com/portland-trail-blazers-v-los-angeles-portland-oregon-04-13-2025/event/0F0060EAC9A549FB,2025-04-13,12:30:00,Moda Center,Portland,United States Of America,45.53118896,-122.66645813,Basketball,NBA,69.0,USD
Disney On Ice presents Into the Magic,k7vGFbCTlp7Tr,https://www.ticketmaster.com/disney-on-ice-presents-into-the-syracuse-new-york-12-26-2024/event/000060EFEB584FDE,2024-12-26,16:00:00,Upstate Medical University Arena at The Oncenter War Memorial,Syracuse,United States Of America,43.04488614,-76.14804737,Ice Shows,Ice Shows,20.0,USD
Disney On Ice presents Into the Magic,G5eVZbuxfbxk1,https://www.ticketmaster.com/disney-on-ice-presents-into-the-florence-south-carolina-11-30-2024/event/2D0060D89462218A,2024-11-30,19:00:00,Florence Center,Florence,United States Of America,34.185189,-79.837325,Ice Shows,Ice Shows,15.0,USD
Denver Broncos v Cleveland Browns - Parking,G5vzZb1Kw7kBD,https://www.ticketmaster.com/denver-broncos-v-cleveland-browns-parking-denver-colorado-12-02-2024/event/1E0060A4F2106EBB,2024-12-02,18:15:00,Empower Field At Mile High,Denver,United States Of America,39.743853,-105.020127,Football,NFL,20.0,USD
Pittsburgh Penguins vs. Edmonton Oilers,17AOvOG6ul_b4xM,https://www.ticketmaster.com/pittsburgh-penguins-vs-edmonton-oilers-pittsburgh-pennsylvania-01-09-2025/event/160060DAD96158B7,2025-01-09,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,55.0,USD
Pittsburgh Penguins vs. Los Angeles Kings,17AOvOG6ul_V4Y2,https://www.ticketmaster.com/pittsburgh-penguins-vs-los-angeles-kings-pittsburgh-pennsylvania-12-17-2024/event/160060DAD9D15C0F,2024-12-17,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,45.0,USD
SACRAMENTO KINGS VS. PHILADELPHIA 76ERS,G5vYZb2nbR755,https://www.ticketmaster.com/sacramento-kings-vs-philadelphia-76ers-sacramento-california-01-01-2025/event/1C0060FA98BC42CB,2025-01-01,19:00:00,Golden 1 Center,Sacramento,United States Of America,38.580372,-121.500231,Basketball,NBA,35.0,USD
Buffalo Sabres vs. Boston Bruins,k7vGFbulQZzlz,https://www.ticketmaster.com/buffalo-sabres-vs-boston-bruins-buffalo-new-york-01-28-2025/event/000060DADA038AF8,2025-01-28,19:00:00,KeyBank Center,Buffalo,United States Of America,42.874941,-78.8762239,Hockey,NHL,20.0,USD
St. Louis Blues v Chicago Blackhawks,vvG1bZbCElg0-A,https://www.ticketmaster.com/st-louis-blues-v-chicago-blackhawks-saint-louis-missouri-02-08-2025/event/060060E9EBD64845,2025-02-08,18:00:00,Enterprise Center,Saint Louis,United States Of America,38.626432,-90.202617,Hockey,NHL,,
Anaheim Ducks vs. Colorado Avalanche,vvG10ZbunSGf8m,https://www.ticketmaster.com/anaheim-ducks-vs-colorado-avalanche-anaheim-california-12-20-2024/event/090060DAB331442E,2024-12-20,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,58.0,USD
Hamilton (Touring),vvG1HZbKErh4j_,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-12-2025/event/0F006139DE6D5719,2025-02-12,19:30:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Milwaukee Bucks vs. Los Angeles Lakers,vv1kjZb8ffG7DK3k,https://www.ticketmaster.com/milwaukee-bucks-vs-los-angeles-lakers-milwaukee-wisconsin-03-13-2025/event/0700610514ED3486,2025-03-13,18:30:00,Fiserv Forum,Milwaukee,United States Of America,43.04228,-87.916896,Basketball,NBA,37.0,USD
Philadelphia Flyers vs. Anaheim Ducks,17GZvOG6C6uuwAc,https://www.ticketmaster.com/philadelphia-flyers-vs-anaheim-ducks-philadelphia-pennsylvania-01-11-2025/event/300060E1CD37216D,2025-01-11,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Hockey,NHL,25.0,USD
Hamilton (Touring),vvG1HZbKErhgj-,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-13-2025/event/0F006139DE6F5721,2025-02-13,19:30:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Tampa Bay Lightning vs. Chicago Blackhawks,vvG1VZb8knzNA4,https://www.ticketmaster.com/tampa-bay-lightning-vs-chicago-blackhawks-tampa-florida-01-28-2025/event/0D006101AAE23155,2025-01-28,19:00:00,Amalie Arena,Tampa,United States Of America,27.942743,-82.451772,Hockey,NHL,55.25,USD
Hamilton (Touring),vvG1HZbKErrPq6,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-16-2025/event/0F006139DE7A5747,2025-02-16,13:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,109.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1AvjZbKGkSJsPrL,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-12-08-2024/event/1700613CE6C6579F,2024-12-08,16:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,79.0,USD
Hamilton (Touring),vvG1HZbKErNgq0,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-23-2025/event/0F006139DE8F5764,2025-02-23,13:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,109.0,USD
Hamilton (Touring),vvG1HZbKErL4q5,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-16-2025/event/0F006139DE7D574B,2025-02-16,19:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Los Angeles Lakers vs. San Antonio Spurs,G5eYZb8B7WYPq,https://www.ticketmaster.com/los-angeles-lakers-vs-san-antonio-los-angeles-california-01-13-2025/event/2C00610E84F7095D,2025-01-13,19:30:00,Crypto.com Arena,Los Angeles,United States Of America,34.043003,-118.267253,Basketball,NBA,120.0,USD
Buffalo Bills vs. New England Patriots,k7vGFbkBGToJz,https://www.ticketmaster.com/buffalo-bills-vs-new-england-patriots-orchard-park-new-york-12-22-2024/event/0000606E8CFD19B8,2024-12-22,13:00:00,Highmark Stadium,Orchard Park,United States Of America,42.773743,-78.786955,Football,NFL,128.74,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1AvjZbKGkSEWPOQ,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-12-20-2024/event/1700613CE7F6581A,2024-12-20,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,79.0,USD
Hamilton (Touring),vvG1HZbKErIAqS,https://www.ticketmaster.com/hamilton-touring-seattle-washington-03-01-2025/event/0F006139DEA05773,2025-03-01,14:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,109.0,USD
Hamilton (Touring),vvG1HZbKErqgjS,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-15-2025/event/0F006139DE775733,2025-02-15,20:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,59.0,USD
Hamilton,vv1AOv-ZtGACZFyR,https://www.ticketmaster.com/hamilton-hershey-pennsylvania-12-01-2024/event/020061029E008E6F,2024-12-01,13:00:00,Hershey Theatre,Hershey,United States Of America,40.28510461,-76.64877823,Theatre,Musical,99.0,USD
Detroit Red Wings vs. Tampa Bay Lightning,vvG1OZbC1J9eN9,https://www.ticketmaster.com/detroit-red-wings-vs-tampa-bay-detroit-michigan-01-25-2025/event/080060E2A65C28D7,2025-01-25,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,76.0,USD
Philadelphia Flyers vs. Pittsburgh Penguins,17GZvOG6C6ufekh,https://www.ticketmaster.com/philadelphia-flyers-vs-pittsburgh-penguins-philadelphia-pennsylvania-02-08-2025/event/300060E1CD50219B,2025-02-08,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Hockey,NHL,25.0,USD
Philadelphia 76ers vs. Phoenix Suns,1AdZZb8GkD9R0IC,https://www.ticketmaster.com/philadelphia-76ers-vs-phoenix-suns-philadelphia-pennsylvania-01-06-2025/event/3000610ED7BE4A0E,2025-01-06,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,57.0,USD
Minnesota Wild vs. Pittsburgh Penguins,vvG1bZbCmjRpBV,https://www.ticketmaster.com/minnesota-wild-vs-pittsburgh-penguins-saint-paul-minnesota-03-09-2025/event/060060EB9CBD6EB4,2025-03-09,14:30:00,Xcel Energy Center,Saint Paul,United States Of America,44.94489438,-93.10121819,Hockey,NHL,72.0,USD
Detroit Red Wings vs. Minnesota Wild,vvG1OZbC1JQxIM,https://www.ticketmaster.com/detroit-red-wings-vs-minnesota-wild-detroit-michigan-02-22-2025/event/080060E2A66A2A37,2025-02-22,12:30:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,67.0,USD
Hamilton (Touring),G5viZbf2UkFeZ,https://www.ticketmaster.com/hamilton-touring-memphis-tennessee-03-02-2025/event/1B006143F6188080,2025-03-02,13:00:00,The Orpheum Theatre Memphis,Memphis,United States Of America,35.1401075,-90.0550287,Theatre,Musical,79.0,USD
Hamilton (Touring),vvG1HZbKErQPj1,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-11-2025/event/0F006139DE6A570A,2025-02-11,19:30:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,49.0,USD
Carolina Hurricanes vs. Boston Bruins,G5eVZb2rBcbFS,https://www.ticketmaster.com/carolina-hurricanes-vs-boston-bruins-raleigh-north-carolina-03-06-2025/event/2D0060F7BAB58233,2025-03-06,19:00:00,Lenovo Center,Raleigh,United States Of America,35.803242,-78.722936,Hockey,NHL,71.0,USD
Luxury & Suites: Miami Dolphins v New York Jets,vvG1VZbal1M0-Z,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-new-miami-florida-12-08-2024/event/0D00609ACADE4840,2024-12-08,13:00:00,Hard Rock Stadium,Miami,United States Of America,25.957928,-80.238866,Football,NFL,998.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1AvjZbKGkStxP0K,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-12-12-2024/event/1700613CE98A5913,2024-12-12,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,79.0,USD
Hamilton (Touring),vvG1HZbKErNAqO,https://www.ticketmaster.com/hamilton-touring-seattle-washington-02-22-2025/event/0F006139DE8C5760,2025-02-22,20:00:00,Paramount Theatre,Seattle,United States Of America,47.6135664,-122.3319103,Theatre,Musical,59.0,USD
Hamilton (Touring),G5viZbf2gbETL,https://www.ticketmaster.com/hamilton-touring-memphis-tennessee-02-22-2025/event/1B006143F5627FDF,2025-02-22,19:30:00,The Orpheum Theatre Memphis,Memphis,United States Of America,35.1401075,-90.0550287,Theatre,Musical,69.0,USD
Pittsburgh Penguins vs. Tampa Bay Lightning,17AOvOG6ul__4xH,https://www.ticketmaster.com/pittsburgh-penguins-vs-tampa-bay-lightning-pittsburgh-pennsylvania-01-12-2025/event/160060DAD96558BC,2025-01-12,17:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,49.0,USD
Boston Bruins vs. Anaheim Ducks,vvG17ZbuEfy6ur,https://www.ticketmaster.com/boston-bruins-vs-anaheim-ducks-boston-massachusetts-02-22-2025/event/010060D9D4E4735E,2025-02-22,19:00:00,TD Garden,Boston,United States Of America,42.365841,-71.060724,Hockey,NHL,185.0,USD
Anaheim Ducks vs. Minnesota Wild,vvG10ZbunDGVIC,https://www.ticketmaster.com/anaheim-ducks-vs-minnesota-wild-anaheim-california-12-06-2024/event/090060DABB334A0E,2024-12-06,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Disney On Ice presents Into the Magic,k7vGFbCTlj4e6,https://www.ticketmaster.com/disney-on-ice-presents-into-the-syracuse-new-york-12-29-2024/event/000060EFEB715087,2024-12-29,16:00:00,Upstate Medical University Arena at The Oncenter War Memorial,Syracuse,United States Of America,43.04488614,-76.14804737,Ice Shows,Ice Shows,15.0,USD
Detroit Red Wings vs. Tampa Bay Lightning,vvG1OZbC1J_30t,https://www.ticketmaster.com/detroit-red-wings-vs-tampa-bay-detroit-michigan-02-08-2025/event/080060E2A6652929,2025-02-08,13:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,76.0,USD
Disney On Ice presents Into the Magic,k7vGFbCTl97TI,https://www.ticketmaster.com/disney-on-ice-presents-into-the-syracuse-new-york-12-27-2024/event/000060EFEB5C4FE8,2024-12-27,16:00:00,Upstate Medical University Arena at The Oncenter War Memorial,Syracuse,United States Of America,43.04488614,-76.14804737,Ice Shows,Ice Shows,20.0,USD
Portland Trail Blazers vs. Philadelphia 76ers,vvG1HZbCla1f0L,https://www.ticketmaster.com/portland-trail-blazers-vs-philadelphia-76ers-portland-oregon-12-30-2024/event/0F0060EAC929491F,2024-12-30,19:00:00,Moda Center,Portland,United States Of America,45.53118896,-122.66645813,Basketball,NBA,25.0,USD
Broadway In Boise Presents HAMILTON,G5vzZb41bc-Km,https://www.ticketmaster.com/broadway-in-boise-presents-hamilton-boise-idaho-01-31-2025/event/1E00615298B614EE,2025-01-31,19:00:00,Morrison Center for the Performing Arts,Boise,United States Of America,43.606728,-116.207386,Theatre,Musical,79.0,USD
Los Angeles Lakers vs. Utah Jazz,G5eYZb8BAeOPM,https://www.ticketmaster.com/los-angeles-lakers-vs-utah-jazz-los-angeles-california-02-11-2025/event/2C00610E850A0977,2025-02-11,19:30:00,Crypto.com Arena,Los Angeles,United States Of America,34.043003,-118.267253,Basketball,NBA,62.0,USD
Anaheim Ducks vs. Vegas Golden Knights,vvG10ZbunD57I1,https://www.ticketmaster.com/anaheim-ducks-vs-vegas-golden-knights-anaheim-california-12-04-2024/event/090060DABB2C4A0A,2024-12-04,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Philadelphia 76ers vs. New Orleans Pelicans,1AdZZb8GkD9SfI4,https://www.ticketmaster.com/philadelphia-76ers-vs-new-orleans-pelicans-philadelphia-pennsylvania-01-10-2025/event/3000610ED7CD4A15,2025-01-10,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,56.0,USD
Broadway In Boise Presents HAMILTON,G5vzZb41bcvKi,https://www.ticketmaster.com/broadway-in-boise-presents-hamilton-boise-idaho-01-30-2025/event/1E00615298B414EC,2025-01-30,19:00:00,Morrison Center for the Performing Arts,Boise,United States Of America,43.606728,-116.207386,Theatre,Musical,59.0,USD
Hamilton (Touring),G5viZbf2g0ETV,https://www.ticketmaster.com/hamilton-touring-memphis-tennessee-02-22-2025/event/1B006143F5927FF4,2025-02-22,14:00:00,The Orpheum Theatre Memphis,Memphis,United States Of America,35.1401075,-90.0550287,Theatre,Musical,79.0,USD
New York Yankees vs. Philadelphia Phillies,vvG1VZbKK1WSBb,https://www.ticketmaster.com/new-york-yankees-vs-philadelphia-phillies-tampa-florida-03-22-2025/event/0D006134CAF73E98,2025-03-22,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,60.0,USD
Disney On Ice presents Into the Magic,vv1AkZk70Gkdi4zzS,https://www.ticketmaster.com/disney-on-ice-presents-into-the-saint-louis-missouri-02-02-2025/event/06006124EC578E33,2025-02-02,11:00:00,Enterprise Center,Saint Louis,United States Of America,38.626432,-90.202617,Ice Shows,Ice Shows,25.0,USD
Los Angeles Lakers vs. New Orleans Pelicans,G5eYZb8BAkYJ4,https://www.ticketmaster.com/los-angeles-lakers-vs-new-orleans-los-angeles-california-03-04-2025/event/2C00610E851B0995,2025-03-04,19:30:00,Crypto.com Arena,Los Angeles,United States Of America,34.043003,-118.267253,Basketball,NBA,62.0,USD
Boston Bruins vs. Winnipeg Jets,vvG17ZbuEfVEGl,https://www.ticketmaster.com/boston-bruins-vs-winnipeg-jets-boston-massachusetts-01-30-2025/event/010060D9D4D2732B,2025-01-30,19:00:00,TD Garden,Boston,United States Of America,42.365841,-71.060724,Hockey,NHL,105.0,USD
Disney On Ice presents Into the Magic,vv1AFZk7zGkdRSVWQ,https://www.ticketmaster.com/disney-on-ice-presents-into-the-grand-rapids-michigan-02-09-2025/event/08006138EFCF4F5A,2025-02-09,14:30:00,Van Andel Arena,Grand Rapids,United States Of America,42.962098,-85.67158,Ice Shows,Ice Shows,20.0,USD
Hamilton (Touring),G5viZbf2U6be7,https://www.ticketmaster.com/hamilton-touring-memphis-tennessee-03-01-2025/event/1B006143F61D8084,2025-03-01,19:30:00,The Orpheum Theatre Memphis,Memphis,United States Of America,35.1401075,-90.0550287,Theatre,Musical,69.0,USD
Los Angeles Lakers vs. New Orleans Pelicans,G5eYZb8BAuYJw,https://www.ticketmaster.com/los-angeles-lakers-vs-new-orleans-los-angeles-california-04-04-2025/event/2C00610E853709B2,2025-04-04,19:30:00,Crypto.com Arena,Los Angeles,United States Of America,34.043003,-118.267253,Basketball,NBA,77.0,USD
Disney On Ice presents Into the Magic,17GZvOG62-WU8RA,https://www.ticketmaster.com/disney-on-ice-presents-into-the-allentown-pennsylvania-12-14-2024/event/300060F87DD90BC5,2024-12-14,19:00:00,PPL Center,Allentown,United States Of America,40.60220987,-75.47167003,Ice Shows,Ice Shows,15.0,USD
Broadway In Boise Presents HAMILTON,G5vzZb41bP-3c,https://www.ticketmaster.com/broadway-in-boise-presents-hamilton-boise-idaho-02-01-2025/event/1E006152989614AD,2025-02-01,13:00:00,Morrison Center for the Performing Arts,Boise,United States Of America,43.606728,-116.207386,Theatre,Musical,99.0,USD
